Value,Variable Name,Class Name,Package Name
"data-bs-theme","data_bs_toggle","Dropdowns","dev.rebelcraft.j2html.ext.components"
"button","button","Dropdowns","dev.rebelcraft.j2html.ext.components"
"dropdown-menu","dropdown_menu","Dropdowns","dev.rebelcraft.j2html.ext.components"
"dropdown-item","dropdown_item","Dropdowns","dev.rebelcraft.j2html.ext.components"
"dropdown-divider","dropdown_divider","Dropdowns","dev.rebelcraft.j2html.ext.components"
"dropdown-toggle-split","dropdown_toggle_split","Dropdowns","dev.rebelcraft.j2html.ext.components"
"dropdown-menu-dark","dropdown_menu_dark","Dropdowns","dev.rebelcraft.j2html.ext.components"
"dropdown-center","dropdown_center","Dropdowns","dev.rebelcraft.j2html.ext.components"
"dropup","dropup","Dropdowns","dev.rebelcraft.j2html.ext.components"
"dropup-center","dropup_center","Dropdowns","dev.rebelcraft.j2html.ext.components"
"dropend","dropend","Dropdowns","dev.rebelcraft.j2html.ext.components"
"dropstart","dropstart","Dropdowns","dev.rebelcraft.j2html.ext.components"
"dropdown-item-text","dropdown_item_text","Dropdowns","dev.rebelcraft.j2html.ext.components"
"active","active","Dropdowns","dev.rebelcraft.j2html.ext.components"
"disabled","disabled","Dropdowns","dev.rebelcraft.j2html.ext.components"
"dropdown-menu-end","dropdown_menu_end","Dropdowns","dev.rebelcraft.j2html.ext.components"
"dropdown-menu-sm-end","dropdown_menu_sm_end","Dropdowns","dev.rebelcraft.j2html.ext.components"
"dropdown-menu-md-end","dropdown_menu_md_end","Dropdowns","dev.rebelcraft.j2html.ext.components"
"dropdown-menu-lg-end","dropdown_menu_lg_end","Dropdowns","dev.rebelcraft.j2html.ext.components"
"dropdown-menu-xl-end","dropdown_menu_xl_end","Dropdowns","dev.rebelcraft.j2html.ext.components"
"dropdown-menu-xxl-end","dropdown_menu_xxl_end","Dropdowns","dev.rebelcraft.j2html.ext.components"
"dropdown-menu-sm-start","dropdown_menu_sm_start","Dropdowns","dev.rebelcraft.j2html.ext.components"
"dropdown-menu-md-start","dropdown_menu_md_start","Dropdowns","dev.rebelcraft.j2html.ext.components"
"dropdown-menu-lg-start","dropdown_menu_lg_start","Dropdowns","dev.rebelcraft.j2html.ext.components"
"dropdown-menu-xl-start","dropdown_menu_xl_start","Dropdowns","dev.rebelcraft.j2html.ext.components"
"dropdown-menu-xxl-start","dropdown_menu_xxl_start","Dropdowns","dev.rebelcraft.j2html.ext.components"
"data-bs-display","data_bs_display","Dropdowns","dev.rebelcraft.j2html.ext.components"
"dropdown-header","dropdown_header","Dropdowns","dev.rebelcraft.j2html.ext.components"
"data-bs-offset","data_bs_offset","Dropdowns","dev.rebelcraft.j2html.ext.components"
"data-bs-reference","data_bs_reference","Dropdowns","dev.rebelcraft.j2html.ext.components"
"data-bs-auto-close","data_bs_auto_close","Dropdowns","dev.rebelcraft.j2html.ext.components"
"list-group","list_group","ListGroup","dev.rebelcraft.j2html.ext.components"
"list-group-item","list_group_item","ListGroup","dev.rebelcraft.j2html.ext.components"
"active","active","ListGroup","dev.rebelcraft.j2html.ext.components"
"disabled","disabled","ListGroup","dev.rebelcraft.j2html.ext.components"
"list-group-item-action","list_group_item_action","ListGroup","dev.rebelcraft.j2html.ext.components"
"list-group-flush","list_group_flush","ListGroup","dev.rebelcraft.j2html.ext.components"
"list-group-numbered","list_group_numbered","ListGroup","dev.rebelcraft.j2html.ext.components"
"list-group-horizontal","list_group_horizontal","ListGroup","dev.rebelcraft.j2html.ext.components"
"list-group-horizontal-sm","list_group_horizontal_sm","ListGroup","dev.rebelcraft.j2html.ext.components"
"list-group-horizontal-md","list_group_horizontal_md","ListGroup","dev.rebelcraft.j2html.ext.components"
"list-group-horizontal-lg","list_group_horizontal_lg","ListGroup","dev.rebelcraft.j2html.ext.components"
"list-group-horizontal-xl","list_group_horizontal_xl","ListGroup","dev.rebelcraft.j2html.ext.components"
"list-group-horizontal-xxl","list_group_horizontal_xxl","ListGroup","dev.rebelcraft.j2html.ext.components"
"list-group-item-primary","list_group_primary","ListGroup","dev.rebelcraft.j2html.ext.components"
"list-group-item-secondary","list_group_secondary","ListGroup","dev.rebelcraft.j2html.ext.components"
"list-group-item-success","list_group_success","ListGroup","dev.rebelcraft.j2html.ext.components"
"list-group-item-danger","list_group_danger","ListGroup","dev.rebelcraft.j2html.ext.components"
"list-group-item-warning","list_group_warning","ListGroup","dev.rebelcraft.j2html.ext.components"
"list-group-item-info","list_group_info","ListGroup","dev.rebelcraft.j2html.ext.components"
"list-group-item-light","list_group_light","ListGroup","dev.rebelcraft.j2html.ext.components"
"list-group-item-dark","list_group_dark","ListGroup","dev.rebelcraft.j2html.ext.components"
"modal","modal","Modal","dev.rebelcraft.j2html.ext.components"
"modal-dialog","modal_dialog","Modal","dev.rebelcraft.j2html.ext.components"
"modal-content","modal_content","Modal","dev.rebelcraft.j2html.ext.components"
"modal-header","modal_header","Modal","dev.rebelcraft.j2html.ext.components"
"modal-title","modal_title","Modal","dev.rebelcraft.j2html.ext.components"
"modal-body","modal_body","Modal","dev.rebelcraft.j2html.ext.components"
"modal-footer","modal_footer","Modal","dev.rebelcraft.j2html.ext.components"
"tabindex","tabindex","Modal","dev.rebelcraft.j2html.ext.components"
"data_bs_dismiss","data_bs_dismiss","Modal","dev.rebelcraft.j2html.ext.components"
"data_bs_target","data_bs_target","Modal","dev.rebelcraft.j2html.ext.components"
"fade","fade","Modal","dev.rebelcraft.j2html.ext.components"
"data-bs-backdrop","data_bs_backdrop","Modal","dev.rebelcraft.j2html.ext.components"
"data-bs-keyboard","data_bs_keyboard","Modal","dev.rebelcraft.j2html.ext.components"
"modal-dialog-scrollable","modal_dialog_scrollable","Modal","dev.rebelcraft.j2html.ext.components"
"modal-dialog-centered","modal_dialog_centered","Modal","dev.rebelcraft.j2html.ext.components"
"modal-sm","modal_sm","Modal","dev.rebelcraft.j2html.ext.components"
"modal-lg","modal_lg","Modal","dev.rebelcraft.j2html.ext.components"
"modal-xl","modal_xl","Modal","dev.rebelcraft.j2html.ext.components"
"modal-fullscreen","modal_fullscreen","Modal","dev.rebelcraft.j2html.ext.components"
"modal-fullscreen-sm-down","modal_fullscreen_sm_down","Modal","dev.rebelcraft.j2html.ext.components"
"modal-fullscreen-md-down","modal_fullscreen_md_down","Modal","dev.rebelcraft.j2html.ext.components"
"modal-fullscreen-lg-down","modal_fullscreen_lg_down","Modal","dev.rebelcraft.j2html.ext.components"
"modal-fullscreen-xl-down","modal_fullscreen_xl_down","Modal","dev.rebelcraft.j2html.ext.components"
"modal-fullscreen-xxl-down","modal_fullscreen_xxl_down","Modal","dev.rebelcraft.j2html.ext.components"
"navbar","navbar","Navbar","dev.rebelcraft.j2html.ext.components"
"navbar-expand","navbar_expand","Navbar","dev.rebelcraft.j2html.ext.components"
"navbar-expand-sm","navbar_expand_sm","Navbar","dev.rebelcraft.j2html.ext.components"
"navbar-expand-md","navbar_expand_md","Navbar","dev.rebelcraft.j2html.ext.components"
"navbar-expand-lg","navbar_expand_lg","Navbar","dev.rebelcraft.j2html.ext.components"
"navbar-expand-xl","navbar_expand_xl","Navbar","dev.rebelcraft.j2html.ext.components"
"navbar-expand-xxl","navbar_expand_xxl","Navbar","dev.rebelcraft.j2html.ext.components"
"navigation","navigation","Navbar","dev.rebelcraft.j2html.ext.components"
"navbar-brand","navbar_brand","Navbar","dev.rebelcraft.j2html.ext.components"
"navbar-nav","navbar_nav","Navbar","dev.rebelcraft.j2html.ext.components"
"navbar-toggler","navbar_toggler","Navbar","dev.rebelcraft.j2html.ext.components"
"navbar-toggler-icon","navbar_toggler_icon","Navbar","dev.rebelcraft.j2html.ext.components"
"navbar-text","navbar_text","Navbar","dev.rebelcraft.j2html.ext.components"
"navbar-collapse","navbar_collapse","Navbar","dev.rebelcraft.j2html.ext.components"
"navbar-scroll","navbar_scroll","Navbar","dev.rebelcraft.j2html.ext.components"
"nav-item","nav_item","Navbar","dev.rebelcraft.j2html.ext.components"
"nav-link","nav_link","Navbar","dev.rebelcraft.j2html.ext.components"
"active","active","Navbar","dev.rebelcraft.j2html.ext.components"
"navbar-nav-scroll","navbar_nav_scroll","Navbar","dev.rebelcraft.j2html.ext.components"
"nav","nav","NavsTabs","dev.rebelcraft.j2html.ext.components"
"nav-item","nav_item","NavsTabs","dev.rebelcraft.j2html.ext.components"
"nav-link","nav_link","NavsTabs","dev.rebelcraft.j2html.ext.components"
"active","active","NavsTabs","dev.rebelcraft.j2html.ext.components"
"disabled","disabled","NavsTabs","dev.rebelcraft.j2html.ext.components"
"nav-tabs","nav_tabs","NavsTabs","dev.rebelcraft.j2html.ext.components"
"nav-pills","nav_pills","NavsTabs","dev.rebelcraft.j2html.ext.components"
"nav-underline","nav_underline","NavsTabs","dev.rebelcraft.j2html.ext.components"
"nav-fill","nav_fill","NavsTabs","dev.rebelcraft.j2html.ext.components"
"nav-justified","nav_justified","NavsTabs","dev.rebelcraft.j2html.ext.components"
"card-header-pills","card_header_pills","NavsTabs","dev.rebelcraft.j2html.ext.components"
"offcanvas","offcanvas","OffCanvas","dev.rebelcraft.j2html.ext.components"
"show","show","OffCanvas","dev.rebelcraft.j2html.ext.components"
"offcanvas-header","offcanvas_header","OffCanvas","dev.rebelcraft.j2html.ext.components"
"offcanvas-title","offcanvas_title","OffCanvas","dev.rebelcraft.j2html.ext.components"
"offcanvas-body","offcanvas_body","OffCanvas","dev.rebelcraft.j2html.ext.components"
"offcanvas-sm","offcanvas_sm","OffCanvas","dev.rebelcraft.j2html.ext.components"
"offcanvas-md","offcanvas_md","OffCanvas","dev.rebelcraft.j2html.ext.components"
"offcanvas-lg","offcanvas_lg","OffCanvas","dev.rebelcraft.j2html.ext.components"
"offcanvas-xl","offcanvas_xl","OffCanvas","dev.rebelcraft.j2html.ext.components"
"offcanvas-xxl","offcanvas_xxl","OffCanvas","dev.rebelcraft.j2html.ext.components"
"offcanvas-start","offcanvas_start","OffCanvas","dev.rebelcraft.j2html.ext.components"
"offcanvas-end","offcanvas_end","OffCanvas","dev.rebelcraft.j2html.ext.components"
"offcanvas-top","offcanvas_top","OffCanvas","dev.rebelcraft.j2html.ext.components"
"offcanvas-bottom","offcanvas_bottom","OffCanvas","dev.rebelcraft.j2html.ext.components"
"pagination","pagination","Pagination","dev.rebelcraft.j2html.ext.components"
"page-item","page_item","Pagination","dev.rebelcraft.j2html.ext.components"
"page-link","page_link","Pagination","dev.rebelcraft.j2html.ext.components"
"&laquo;","double_arrow_left","Pagination","dev.rebelcraft.j2html.ext.components"
"&raquo;","double_arrow_right","Pagination","dev.rebelcraft.j2html.ext.components"
"disabled","disabled","Pagination","dev.rebelcraft.j2html.ext.components"
"active","active","Pagination","dev.rebelcraft.j2html.ext.components"
"pagination-sm","pagination_sm","Pagination","dev.rebelcraft.j2html.ext.components"
"pagination-lg","pagination_lg","Pagination","dev.rebelcraft.j2html.ext.components"
"placeholder-glow","placeholder_glow","Placeholders","dev.rebelcraft.j2html.ext.components"
"placeholder","placeholder","Placeholders","dev.rebelcraft.j2html.ext.components"
"placeholder-xs","placeholder_xs","Placeholders","dev.rebelcraft.j2html.ext.components"
"placeholder-sm","placeholder_sm","Placeholders","dev.rebelcraft.j2html.ext.components"
"placeholder-lg","placeholder_lg","Placeholders","dev.rebelcraft.j2html.ext.components"
"placeholder-wave","placeholder_wave","Placeholders","dev.rebelcraft.j2html.ext.components"
"disabled","disabled","Popovers","dev.rebelcraft.j2html.ext.components"
"progress","progress","Progress","dev.rebelcraft.j2html.ext.components"
"progress-bar","progress_bar","Progress","dev.rebelcraft.j2html.ext.components"
"progress-stacked","progress_stacked","Progress","dev.rebelcraft.j2html.ext.components"
"progress-bar-striped","progress_bar_striped","Progress","dev.rebelcraft.j2html.ext.components"
"progress-bar-animated","progress_bar_animated","Progress","dev.rebelcraft.j2html.ext.components"
"spinner-border","spinner_border","Spinners","dev.rebelcraft.j2html.ext.components"
"spinner-grow","spinner_grow","Spinners","dev.rebelcraft.j2html.ext.components"
"spinner-border-sm","spinner_border_sm","Spinners","dev.rebelcraft.j2html.ext.components"
"spinner-grow-sm","spinner_grow_sm","Spinners","dev.rebelcraft.j2html.ext.components"
"toast","toast","Toasts","dev.rebelcraft.j2html.ext.components"
"toast-header","toast_header","Toasts","dev.rebelcraft.j2html.ext.components"
"toast-body","toast_body","Toasts","dev.rebelcraft.j2html.ext.components"
"toast-container","toast_container","Toasts","dev.rebelcraft.j2html.ext.components"
"top-0 start-0","top_left","Toasts","dev.rebelcraft.j2html.ext.components"
"top-0 start-50 translate-middle-x","top_center","Toasts","dev.rebelcraft.j2html.ext.components"
"top-0 end-0","top_right","Toasts","dev.rebelcraft.j2html.ext.components"
"top-50 start-0 translate-middle-y","middle_left","Toasts","dev.rebelcraft.j2html.ext.components"
"top-50 start-50 translate-middle","middle_center","Toasts","dev.rebelcraft.j2html.ext.components"
"top-50 end-0 translate-middle-y","middle_right","Toasts","dev.rebelcraft.j2html.ext.components"
"bottom-0 start-0","bottom_left","Toasts","dev.rebelcraft.j2html.ext.components"
"bottom-0 start-50 translate-middle-x","bottom_center","Toasts","dev.rebelcraft.j2html.ext.components"
"bottom-0 end-0","bottom_right","Toasts","dev.rebelcraft.j2html.ext.components"
"figure","figure","Figures","dev.rebelcraft.j2html.ext.content"
"figure-img","figure_img","Figures","dev.rebelcraft.j2html.ext.content"
"figure-caption","figure_caption","Figures","dev.rebelcraft.j2html.ext.content"
"img-fluid","img_fluid","Images","dev.rebelcraft.j2html.ext.content"
"img-thumbnail","img_thumbnail","Images","dev.rebelcraft.j2html.ext.content"
"table","table","Tables","dev.rebelcraft.j2html.ext.content"
"col","col","Tables","dev.rebelcraft.j2html.ext.content"
"row","row","Tables","dev.rebelcraft.j2html.ext.content"
"table-primary","table_primary","Tables","dev.rebelcraft.j2html.ext.content"
"table-secondary","table_secondary","Tables","dev.rebelcraft.j2html.ext.content"
"table-success","table_success","Tables","dev.rebelcraft.j2html.ext.content"
"table-danger","table_danger","Tables","dev.rebelcraft.j2html.ext.content"
"table-warning","table_warning","Tables","dev.rebelcraft.j2html.ext.content"
"table-info","table_info","Tables","dev.rebelcraft.j2html.ext.content"
"table-light","table_light","Tables","dev.rebelcraft.j2html.ext.content"
"table-dark","table_dark","Tables","dev.rebelcraft.j2html.ext.content"
"table-striped","table_striped","Tables","dev.rebelcraft.j2html.ext.content"
"table-striped-columns","table_striped_columns","Tables","dev.rebelcraft.j2html.ext.content"
"table-hover","table_hover","Tables","dev.rebelcraft.j2html.ext.content"
"table-active","table_active","Tables","dev.rebelcraft.j2html.ext.content"
"table-bordered","table_bordered","Tables","dev.rebelcraft.j2html.ext.content"
"table-borderless","table_borderless","Tables","dev.rebelcraft.j2html.ext.content"
"table-group-divider","table_group_divider","Tables","dev.rebelcraft.j2html.ext.content"
"table-sm","table_sm","Tables","dev.rebelcraft.j2html.ext.content"
"table-responsive","table_responsive","Tables","dev.rebelcraft.j2html.ext.content"
"table-responsive-sm","table_responsive_sm","Tables","dev.rebelcraft.j2html.ext.content"
"table-responsive-md","table_responsive_md","Tables","dev.rebelcraft.j2html.ext.content"
"table-responsive-lg","table_responsive_lg","Tables","dev.rebelcraft.j2html.ext.content"
"table-responsive-xl","table_responsive_xl","Tables","dev.rebelcraft.j2html.ext.content"
"table-responsive-xxl","table_responsive_xxl","Tables","dev.rebelcraft.j2html.ext.content"
"caption-top","caption_top","Tables","dev.rebelcraft.j2html.ext.content"
"h1","h1","Typography","dev.rebelcraft.j2html.ext.content"
"h2","h2","Typography","dev.rebelcraft.j2html.ext.content"
"h3","h3","Typography","dev.rebelcraft.j2html.ext.content"
"h4","h4","Typography","dev.rebelcraft.j2html.ext.content"
"h5","h5","Typography","dev.rebelcraft.j2html.ext.content"
"h6","h6","Typography","dev.rebelcraft.j2html.ext.content"
"display-1","display_1","Typography","dev.rebelcraft.j2html.ext.content"
"display-2","display_2","Typography","dev.rebelcraft.j2html.ext.content"
"display-3","display_3","Typography","dev.rebelcraft.j2html.ext.content"
"display-4","display_4","Typography","dev.rebelcraft.j2html.ext.content"
"display-5","display_5","Typography","dev.rebelcraft.j2html.ext.content"
"display-6","display_6","Typography","dev.rebelcraft.j2html.ext.content"
"lead","lead","Typography","dev.rebelcraft.j2html.ext.content"
"title","title","Typography","dev.rebelcraft.j2html.ext.content"
"initialism","initialism","Typography","dev.rebelcraft.j2html.ext.content"
"blockquote","blockquote","Typography","dev.rebelcraft.j2html.ext.content"
"blockquote-footer","blockquote_footer","Typography","dev.rebelcraft.j2html.ext.content"
"list-unstyled","list_unstyled","Typography","dev.rebelcraft.j2html.ext.content"
"list-inline","list_inline","Typography","dev.rebelcraft.j2html.ext.content"
"list-inline-item","list_inline_item","Typography","dev.rebelcraft.j2html.ext.content"
"form-check","form_check","ChecksAndRadios","dev.rebelcraft.j2html.ext.forms"
"form-check-input","form_check_input","ChecksAndRadios","dev.rebelcraft.j2html.ext.forms"
"form-check-label","form_check_label","ChecksAndRadios","dev.rebelcraft.j2html.ext.forms"
"form-switch","form_switch","ChecksAndRadios","dev.rebelcraft.j2html.ext.forms"
"form-check-inline","form_check_inline","ChecksAndRadios","dev.rebelcraft.j2html.ext.forms"
"form-check-reverse","form_check_reverse","ChecksAndRadios","dev.rebelcraft.j2html.ext.forms"
"btn-check","btn_check","ChecksAndRadios","dev.rebelcraft.j2html.ext.forms"
"form-floating","form_floating","FloatingLabels","dev.rebelcraft.j2html.ext.forms"
"form-label","form_label","FormControl","dev.rebelcraft.j2html.ext.forms"
"form-control","form_control","FormControl","dev.rebelcraft.j2html.ext.forms"
"form-control-sm","form_control_sm","FormControl","dev.rebelcraft.j2html.ext.forms"
"form-control-lg","form_control_lg","FormControl","dev.rebelcraft.j2html.ext.forms"
"form-text","form_text","FormControl","dev.rebelcraft.j2html.ext.forms"
"form-control-plaintext","form_control_plaintext","FormControl","dev.rebelcraft.j2html.ext.forms"
"form-control-color","form_control_color","FormControl","dev.rebelcraft.j2html.ext.forms"
"input-group","input_group","InputGroups","dev.rebelcraft.j2html.ext.forms"
"input-group-text","input_group_text","InputGroups","dev.rebelcraft.j2html.ext.forms"
"input-group-sm","input_group_sm","InputGroups","dev.rebelcraft.j2html.ext.forms"
"input-group-lg","input_group_lg","InputGroups","dev.rebelcraft.j2html.ext.forms"
"form-floating","form_floating","Layout","dev.rebelcraft.j2html.ext.forms"
"col-form-label","col_form_label","Layout","dev.rebelcraft.j2html.ext.forms"
"col-form-label-sm","col_form_label_sm","Layout","dev.rebelcraft.j2html.ext.forms"
"col-form-label-lg","col_form_label_lg","Layout","dev.rebelcraft.j2html.ext.forms"
"row-cols-lg-auto","row_cols_lg_auto","Layout","dev.rebelcraft.j2html.ext.forms"
"form-range","form_range","Range","dev.rebelcraft.j2html.ext.forms"
"form-select","form_select","Select","dev.rebelcraft.j2html.ext.forms"
"form-select-sm","form_select_sm","Select","dev.rebelcraft.j2html.ext.forms"
"form-select-lg","form_select_lg","Select","dev.rebelcraft.j2html.ext.forms"
"is-valid","is_valid","Validation","dev.rebelcraft.j2html.ext.forms"
"is-invalid","is_invalid","Validation","dev.rebelcraft.j2html.ext.forms"
"invalid-feedback","invalid_feedback","Validation","dev.rebelcraft.j2html.ext.forms"
"valid-feedback","valid_feedback","Validation","dev.rebelcraft.j2html.ext.forms"
"has-validation","has_validation","Validation","dev.rebelcraft.j2html.ext.forms"
"was-validated","was_validated","Validation","dev.rebelcraft.j2html.ext.forms"
"invalid-tooltip","invalid_tooltip","Validation","dev.rebelcraft.j2html.ext.forms"
"valid-tooltip","valid_tooltip","Validation","dev.rebelcraft.j2html.ext.forms"
"needs-validation","needs_validation","Validation","dev.rebelcraft.j2html.ext.forms"
"clearfix","clearfix","Clearfix","dev.rebelcraft.j2html.ext.helpers"
"link-primary","link_primary","ColoredLinks","dev.rebelcraft.j2html.ext.helpers"
"link-secondary","link_secondary","ColoredLinks","dev.rebelcraft.j2html.ext.helpers"
"link-success","link_success","ColoredLinks","dev.rebelcraft.j2html.ext.helpers"
"link-danger","link_danger","ColoredLinks","dev.rebelcraft.j2html.ext.helpers"
"link-warning","link_warning","ColoredLinks","dev.rebelcraft.j2html.ext.helpers"
"link-info","link_info","ColoredLinks","dev.rebelcraft.j2html.ext.helpers"
"link-light","link_light","ColoredLinks","dev.rebelcraft.j2html.ext.helpers"
"link-dark","link_dark","ColoredLinks","dev.rebelcraft.j2html.ext.helpers"
"link-body-emphasis","link_body_emphasis","ColoredLinks","dev.rebelcraft.j2html.ext.helpers"
"text-bg-primary","text_bg_primary","ColorsAndBackground","dev.rebelcraft.j2html.ext.helpers"
"text-bg-secondary","text_bg_secondary","ColorsAndBackground","dev.rebelcraft.j2html.ext.helpers"
"text-bg-success","text_bg_success","ColorsAndBackground","dev.rebelcraft.j2html.ext.helpers"
"text-bg-danger","text_bg_danger","ColorsAndBackground","dev.rebelcraft.j2html.ext.helpers"
"text-bg-warning","text_bg_warning","ColorsAndBackground","dev.rebelcraft.j2html.ext.helpers"
"text-bg-info","text_bg_info","ColorsAndBackground","dev.rebelcraft.j2html.ext.helpers"
"text-bg-light","text_bg_light","ColorsAndBackground","dev.rebelcraft.j2html.ext.helpers"
"text-bg-dark","text_bg_dark","ColorsAndBackground","dev.rebelcraft.j2html.ext.helpers"
"focus-ring","focus_ring","FocusRing","dev.rebelcraft.j2html.ext.helpers"
"focus-ring-primary","focus_ring_primary","FocusRing","dev.rebelcraft.j2html.ext.helpers"
"focus-ring-secondary","focus_ring_secondary","FocusRing","dev.rebelcraft.j2html.ext.helpers"
"focus-ring-success","focus_ring_success","FocusRing","dev.rebelcraft.j2html.ext.helpers"
"focus-ring-danger","focus_ring_danger","FocusRing","dev.rebelcraft.j2html.ext.helpers"
"focus-ring-warning","focus_ring_warning","FocusRing","dev.rebelcraft.j2html.ext.helpers"
"focus-ring-info","focus_ring_info","FocusRing","dev.rebelcraft.j2html.ext.helpers"
"focus-ring-light","focus_ring_light","FocusRing","dev.rebelcraft.j2html.ext.helpers"
"focus-ring-dark","focus_ring_dark","FocusRing","dev.rebelcraft.j2html.ext.helpers"
"icon-link","icon_link","IconLink","dev.rebelcraft.j2html.ext.helpers"
"icon-link-hover","icon_link_hover","IconLink","dev.rebelcraft.j2html.ext.helpers"
"bi","bi","IconLink","dev.rebelcraft.j2html.ext.helpers"
"fixed-top","fixed_top","Position","dev.rebelcraft.j2html.ext.helpers"
"fixed-bottom","fixed_bottom","Position","dev.rebelcraft.j2html.ext.helpers"
"sticky-top","sticky_top","Position","dev.rebelcraft.j2html.ext.helpers"
"sticky-top-sm","sticky_top_sm","Position","dev.rebelcraft.j2html.ext.helpers"
"sticky-top-md","sticky_top_md","Position","dev.rebelcraft.j2html.ext.helpers"
"sticky-top-lg","sticky_top_lg","Position","dev.rebelcraft.j2html.ext.helpers"
"sticky-top-xl","sticky_top_xl","Position","dev.rebelcraft.j2html.ext.helpers"
"sticky-top-xxl","sticky_top_xxl","Position","dev.rebelcraft.j2html.ext.helpers"
"sticky-bottom","sticky_bottom","Position","dev.rebelcraft.j2html.ext.helpers"
"sticky-bottom-sm","sticky_bottom_sm","Position","dev.rebelcraft.j2html.ext.helpers"
"sticky-bottom-md","sticky_bottom_md","Position","dev.rebelcraft.j2html.ext.helpers"
"sticky-bottom-lg","sticky_bottom_lg","Position","dev.rebelcraft.j2html.ext.helpers"
"sticky-bottom-xl","sticky_bottom_xl","Position","dev.rebelcraft.j2html.ext.helpers"
"sticky-bottom-xxl","sticky_bottom_xxl","Position","dev.rebelcraft.j2html.ext.helpers"
"ratio","ratio","Ratio","dev.rebelcraft.j2html.ext.helpers"
"ratio-1x1","ratio_1x1","Ratio","dev.rebelcraft.j2html.ext.helpers"
"ratio-4x3","ratio_4x3","Ratio","dev.rebelcraft.j2html.ext.helpers"
"ratio-16x9","ratio_16x9","Ratio","dev.rebelcraft.j2html.ext.helpers"
"ratio-21x9","ratio_21x9","Ratio","dev.rebelcraft.j2html.ext.helpers"
"vstack","vstack","Stacks","dev.rebelcraft.j2html.ext.helpers"
"hstack","hstack","Stacks","dev.rebelcraft.j2html.ext.helpers"
"stretched-link","stretched_link","StretchedLink","dev.rebelcraft.j2html.ext.helpers"
"text-truncate","text_truncate","TextTruncation","dev.rebelcraft.j2html.ext.helpers"
"vr","vr","VerticalRule","dev.rebelcraft.j2html.ext.helpers"
"visually-hidden","visually_hidden","VisuallyHidden","dev.rebelcraft.j2html.ext.helpers"
"visually-hidden-focusable","visually_hidden_focusable","VisuallyHidden","dev.rebelcraft.j2html.ext.helpers"
"bi","bi","Icons","dev.rebelcraft.j2html.ext.icons"
"align-self-start","align_self_start","Columns","dev.rebelcraft.j2html.ext.layout"
"align-self-center","align_self_center","Columns","dev.rebelcraft.j2html.ext.layout"
"align-self-end","align_self_end","Columns","dev.rebelcraft.j2html.ext.layout"
"justify-content-start","justify_content_start","Columns","dev.rebelcraft.j2html.ext.layout"
"justify-content-center","justify_content_center","Columns","dev.rebelcraft.j2html.ext.layout"
"justify-content-end","justify_content_end","Columns","dev.rebelcraft.j2html.ext.layout"
"justify-content-around","justify_content_around","Columns","dev.rebelcraft.j2html.ext.layout"
"justify-content-between","justify_content_between","Columns","dev.rebelcraft.j2html.ext.layout"
"justify-content-evenly","justify_content_evenly","Columns","dev.rebelcraft.j2html.ext.layout"
"w-100","w_100","Columns","dev.rebelcraft.j2html.ext.layout"
"order-first","order_first","Columns","dev.rebelcraft.j2html.ext.layout"
"order-1","order_1","Columns","dev.rebelcraft.j2html.ext.layout"
"order-2","order_2","Columns","dev.rebelcraft.j2html.ext.layout"
"order-3","order_3","Columns","dev.rebelcraft.j2html.ext.layout"
"order-4","order_4","Columns","dev.rebelcraft.j2html.ext.layout"
"order-5","order_5","Columns","dev.rebelcraft.j2html.ext.layout"
"order-last","order_last","Columns","dev.rebelcraft.j2html.ext.layout"
"offset-0","offset_0","Columns","dev.rebelcraft.j2html.ext.layout"
"offset-sm-0","offset_sm_0","Columns","dev.rebelcraft.j2html.ext.layout"
"offset-md-0","offset_md_0","Columns","dev.rebelcraft.j2html.ext.layout"
"offset-lg-0","offset_lg_0","Columns","dev.rebelcraft.j2html.ext.layout"
"offset-xl-0","offset_xl_0","Columns","dev.rebelcraft.j2html.ext.layout"
"offset-xxl-0","offset_xxl_0","Columns","dev.rebelcraft.j2html.ext.layout"
"offset-1","offset_1","Columns","dev.rebelcraft.j2html.ext.layout"
"offset-sm-1","offset_sm_1","Columns","dev.rebelcraft.j2html.ext.layout"
"offset-md-1","offset_md_1","Columns","dev.rebelcraft.j2html.ext.layout"
"offset-lg-1","offset_lg_1","Columns","dev.rebelcraft.j2html.ext.layout"
"offset-xl-1","offset_xl_1","Columns","dev.rebelcraft.j2html.ext.layout"
"offset-xxl-1","offset_xxl_1","Columns","dev.rebelcraft.j2html.ext.layout"
"offset-2","offset_2","Columns","dev.rebelcraft.j2html.ext.layout"
"offset-sm-2","offset_sm_2","Columns","dev.rebelcraft.j2html.ext.layout"
"offset-md-2","offset_md_2","Columns","dev.rebelcraft.j2html.ext.layout"
"offset-lg-2","offset_lg_2","Columns","dev.rebelcraft.j2html.ext.layout"
"offset-xl-2","offset_xl_2","Columns","dev.rebelcraft.j2html.ext.layout"
"offset-xxl-2","offset_xxl_2","Columns","dev.rebelcraft.j2html.ext.layout"
"offset-3","offset_3","Columns","dev.rebelcraft.j2html.ext.layout"
"offset-sm-3","offset_sm_3","Columns","dev.rebelcraft.j2html.ext.layout"
"offset-md-3","offset_md_3","Columns","dev.rebelcraft.j2html.ext.layout"
"offset-lg-3","offset_lg_3","Columns","dev.rebelcraft.j2html.ext.layout"
"offset-xl-3","offset_xl_3","Columns","dev.rebelcraft.j2html.ext.layout"
